Anno;Cittadinanza;Continente;Genere;Residenti
2001;Madagascar;Africa;Maschi;1
2001;Malaysia;Asia;Femmine;17
2001;Malaysia;Asia;Maschi;19
2001;Mali;Africa;Femmine;16
2001;Mali;Africa;Maschi;15
2001;Malta;Europa;Femmine;6
2001;Malta;Europa;Maschi;14
2001;Morocco;Africa;Femmine;1674
2001;Morocco;Africa;Maschi;4654
2001;Mauritania;Africa;Femmine;1
2001;Mauritania;Africa;Maschi;7
2001;Mauritius;Africa;Femmine;588
2001;Mauritius;Africa;Maschi;536
2001;Mexico;Centro America;Femmine;125
2001;Mexico;Centro America;Maschi;67
2001;Moldova;Europa;Femmine;61
2001;Moldova;Europa;Maschi;17
2001;Monaco;Europa;Femmine;1
2001;Mongolia;Asia;Femmine;4
2001;Mongolia;Asia;Maschi;1
2001;Mozambique;Africa;Femmine;7
2001;Mozambique;Africa;Maschi;5
2001;Myanmar (ex Birmania);Asia;Femmine;8
2001;Myanmar (ex Birmania);Asia;Maschi;1
2001;Nepal;Asia;Femmine;7
2001;Nepal;Asia;Maschi;18
2001;Nicaragua;Centro America;Femmine;14
2001;Nicaragua;Centro America;Maschi;3
2001;Niger;Africa;Femmine;3
2001;Niger;Africa;Maschi;1
2001;Nigeria;Africa;Femmine;281
2001;Nigeria;Africa;Maschi;125
2001;Norway;Europa;Femmine;55
2001;Norway;Europa;Maschi;27
2001;New Zealand;Oceania;Femmine;13
2001;New Zealand;Oceania;Maschi;9
2001;Netherlands;Europa;Femmine;285
2001;Netherlands;Europa;Maschi;284
2001;Pakistan;Asia;Femmine;147
2001;Pakistan;Asia;Maschi;760
2001;Panama;Centro America;Femmine;34
2001;Panama;Centro America;Maschi;11
2001;Paraguay;Sud America;Femmine;19
2001;Paraguay;Sud America;Maschi;10
2001;Peru;Sud America;Femmine;5645
2001;Peru;Sud America;Maschi;3391
2001;Poland;Europa;Femmine;364
2001;Poland;Europa;Maschi;128
2001;Portugal;Europa;Femmine;294
2001;Portugal;Europa;Maschi;194
2001;United Kingdom;Europa;Femmine;1632
2001;United Kingdom;Europa;Maschi;1608
2001;Romania;Europa;Femmine;1041
2001;Romania;Europa;Maschi;1219
2001;Rwanda;Africa;Femmine;14
2001;Rwanda;Africa;Maschi;12
2001;Russia;Europa;Femmine;478
2001;Russia;Europa;Maschi;165
2001;San Marino;Europa;Femmine;29
2001;San Marino;Europa;Maschi;19
2001;Sao Tomè e Principe;Centro America;Femmine;1
2001;Senegal;Africa;Femmine;113
2001;Senegal;Africa;Maschi;2031
2001;Seychelles;Africa;Femmine;85
2001;Seychelles;Africa;Maschi;26
2001;Sierra Leone;Africa;Femmine;17
2001;Sierra Leone;Africa;Maschi;27
2001;Singapore;Asia;Femmine;9
2001;Singapore;Asia;Maschi;9
2001;Syria;Asia;Femmine;67
2001;Syria;Asia;Maschi;187
2001;Slovakia;Europa;Femmine;34
2001;Slovakia;Europa;Maschi;5
2001;Slovenia;Europa;Femmine;16
2001;Slovenia;Europa;Maschi;14
2001;Somalia;Africa;Femmine;798
2001;Somalia;Africa;Maschi;480
2001;Spain;Europa;Femmine;1163
2001;Spain;Europa;Maschi;620
2001;Sri Lanka;Asia;Femmine;2926
2001;Sri Lanka;Asia;Maschi;4293
2001;United States of America;Nord America;Femmine;1031
2001;United States of America;Nord America;Maschi;917
2001;South Africa;Africa;Femmine;19
2001;South Africa;Africa;Maschi;25
2001;Sudan;Africa;Femmine;17
2001;Sudan;Africa;Maschi;58
2001;Suriname;Sud America;Maschi;1
2001;Sweden;Europa;Femmine;204
2001;Sweden;Europa;Maschi;115
2001;Switzerland;Europa;Femmine;685
2001;Switzerland;Europa;Maschi;784
2001;Tajikistan;Asia;Femmine;1
2001;Tajikistan;Asia;Maschi;4
2001;Taiwan (ex Formosa);Asia;Femmine;85
2001;Taiwan (ex Formosa);Asia;Maschi;57
2001;Tanzania;Africa;Femmine;7
2001;Tanzania;Africa;Maschi;9
2001;State of Palestine;Asia;Maschi;2
2001;Thailandia;Asia;Femmine;80
2001;Thailandia;Asia;Maschi;17
2001;Togo;Centro America;Femmine;14
2001;Togo;Centro America;Maschi;13
2001;Trinidad and Tobago;Centro America;Femmine;6
2001;Trinidad and Tobago;Centro America;Maschi;6
2001;Tunisia;Africa;Femmine;294
2001;Tunisia;Africa;Maschi;1147
2001;Turkey;Asia;Femmine;455
2001;Turkey;Asia;Maschi;657
2001;Turkmenistan;Asia;Maschi;1
2001;Ukraine;Europa;Femmine;165
2001;Ukraine;Europa;Maschi;76
2001;Uganda;Africa;Femmine;3
2001;Uganda;Africa;Maschi;6
2001;Hungary;Europa;Femmine;130
2001;Hungary;Europa;Maschi;57
2001;Uruguay;Sud America;Femmine;171
2001;Uruguay;Sud America;Maschi;101
2001;Uzbekistan;Asia;Femmine;9
2001;Venezuela;Sud America;Femmine;146
2001;Venezuela;Sud America;Maschi;85
2001;Vietnam;Asia;Femmine;11
2001;Vietnam;Asia;Maschi;19
2001;Yemen;Asia;Femmine;2
2001;Yemen;Asia;Maschi;4
2001;Zambia;Africa;Femmine;1
2001;Zambia;Africa;Maschi;2
2001;Zimbabwe (ex Rhodesia);Africa;Femmine;3
2002;Afghanistan;Asia;Femmine;4
2002;Afghanistan;Asia;Maschi;6
2002;Albania;Europa;Femmine;1339
2002;Albania;Europa;Maschi;1901
2002;Algeria;Africa;Femmine;91
2002;Algeria;Africa;Maschi;457
2002;Altre nazioni o n.d.;None;Femmine;1
2002;Altre nazioni o n.d.;None;Maschi;1
2002;Andorra;Europa;Maschi;1
2002;Angola;Africa;Femmine;26
2002;Angola;Africa;Maschi;35
2002;Apolide;None;Femmine;9
2002;Apolide;None;Maschi;19
2002;Saudi Arabia;Asia;Maschi;5
2002;Argentina;Sud America;Femmine;323
2002;Argentina;Sud America;Maschi;331
2002;Armenia;Asia;Femmine;7
2002;Armenia;Asia;Maschi;7
2002;Australia;Oceania;Femmine;90
2002;Australia;Oceania;Maschi;65
2002;Austria;Europa;Femmine;324
2002;Austria;Europa;Maschi;194
2002;Azerbaijan;Europa;Femmine;10
2002;Azerbaijan;Europa;Maschi;8
2002;Bahamas;Centro America;Femmine;2
2002;Bangladesh;Asia;Femmine;272
2002;Bangladesh;Asia;Maschi;1254
2002;Barbados;Centro America;Maschi;1
2002;Belgium;Europa;Femmine;221
2002;Belgium;Europa;Maschi;183
2002;Belize;Centro America;Femmine;1
2002;Benin (ex Dahomey);Africa;Femmine;13
2002;Benin (ex Dahomey);Africa;Maschi;13
2002;Bhutan;Asia;Maschi;1
2002;Belarus;Europa;Femmine;14
2002;Belarus;Europa;Maschi;4
2002;Bolivia;Sud America;Femmine;68
2002;Bolivia;Sud America;Maschi;51
2002;Bosnia and Herzegovina;Europa;Femmine;129
2002;Bosnia and Herzegovina;Europa;Maschi;120
2002;Brazil;Sud America;Femmine;1251
2002;Brazil;Sud America;Maschi;811
2002;Bulgaria;Europa;Femmine;320
2002;Bulgaria;Europa;Maschi;329
2002;Burkina Faso (ex Alto Volta);Africa;Femmine;15
2002;Burkina Faso (ex Alto Volta);Africa;Maschi;18
2002;Burundi;Africa;Femmine;14
2002;Burundi;Africa;Maschi;11
2002;Cameroon;Africa;Femmine;71
2002;Cameroon;Africa;Maschi;69
2002;Canada;Nord America;Femmine;121
2002;Canada;Nord America;Maschi;106
2002;Cape Verde;Africa;Femmine;138
2002;Cape Verde;Africa;Maschi;32
2002;Czech Republic;Europa;Femmine;140
2002;Czech Republic;Europa;Maschi;69
2002;Central African Republic.;Africa;Femmine;1
2002;Central African Republic.;Africa;Maschi;2
2002;Chad;Africa;Femmine;1
2002;Chad;Africa;Maschi;4
2002;Chile;Sud America;Femmine;177
2002;Chile;Sud America;Maschi;116
2002;China;Asia;Femmine;5103
2002;China;Asia;Maschi;5844
2002;Cyprus;Europa;Femmine;16
2002;Cyprus;Europa;Maschi;35
2002;Colombia;Sud America;Femmine;396
2002;Colombia;Sud America;Maschi;197
2002;Congo;Africa;Femmine;37
2002;Congo;Africa;Maschi;40
2002;Congo Rep. Dem (ex Zaire);Africa;Femmine;41
2002;Congo Rep. Dem (ex Zaire);Africa;Maschi;40
2002;North Korea;Asia;Femmine;2
2002;North Korea;Asia;Maschi;1
2002;South Korea;Asia;Femmine;429
2002;South Korea;Asia;Maschi;297
2002;Ivory Coast;Africa;Femmine;98
2002;Ivory Coast;Africa;Maschi;141
2002;Costa Rica;Centro America;Femmine;17
2002;Costa Rica;Centro America;Maschi;2
2002;Croatia;Europa;Femmine;268
2002;Croatia;Europa;Maschi;191
2002;Cuba;Centro America;Femmine;287
2002;Cuba;Centro America;Maschi;106
2002;Denmark;Europa;Femmine;125
2002;Denmark;Europa;Maschi;76
2002;Dominica;Centro America;Femmine;9
2002;Dominica;Centro America;Maschi;1
2002;Dominicana, Rep.;Centro America;Femmine;538
2002;Dominicana, Rep.;Centro America;Maschi;226
2002;Ecuador;Sud America;Femmine;1998
2002;Ecuador;Sud America;Maschi;1159
2002;Egypt;Africa;Femmine;4090
2002;Egypt;Africa;Maschi;11580
2002;El Salvador;Centro America;Femmine;1231
2002;El Salvador;Centro America;Maschi;702
2002;Eritrea;Africa;Femmine;1258
2002;Eritrea;Africa;Maschi;388
2002;Estonia;Europa;Femmine;14
2002;Ethiopia;Africa;Femmine;714
2002;Ethiopia;Africa;Maschi;395
2002;Philippines;Asia;Femmine;12320
2002;Philippines;Asia;Maschi;8893
2002;Finland;Europa;Femmine;112
2002;Finland;Europa;Maschi;35
2002;France;Europa;Femmine;2332
2002;France;Europa;Maschi;2195
2002;Gabon;Africa;Femmine;2
2002;Gabon;Africa;Maschi;2
2002;Gambia;Africa;Femmine;1
2002;Gambia;Africa;Maschi;120
2002;Georgia;Europa;Femmine;12
2002;Georgia;Europa;Maschi;8
2002;Germany;Europa;Femmine;1415
2002;Germany;Europa;Maschi;1114
2002;Ghana;Africa;Femmine;41
2002;Ghana;Africa;Maschi;95
2002;Jamaica;Centro America;Femmine;10
2002;Jamaica;Centro America;Maschi;5
2002;Japan;Asia;Femmine;1359
2002;Japan;Asia;Maschi;1243
2002;Djibouti;Africa;Femmine;1
2002;Jordan;Asia;Femmine;48
2002;Jordan;Asia;Maschi;224
2002;Greece;Europa;Femmine;397
2002;Greece;Europa;Maschi;675
2002;Guatemala;Centro America;Femmine;15
2002;Guatemala;Centro America;Maschi;12
2002;Guinea;Africa;Femmine;16
2002;Guinea;Africa;Maschi;50
2002;Guinea Bissau;Africa;Maschi;6
2002;Haiti;Centro America;Femmine;22
2002;Haiti;Centro America;Maschi;6
2002;Honduras;Centro America;Femmine;6
2002;Honduras;Centro America;Maschi;2
2002;India;Asia;Femmine;221
2002;India;Asia;Maschi;319
2002;Indonesia;Asia;Femmine;53
2002;Indonesia;Asia;Maschi;36
2002;Iran;Asia;Femmine;364
2002;Iran;Asia;Maschi;491
2002;Iraq;Asia;Femmine;28
2002;Iraq;Asia;Maschi;45
2002;Ireland;Europa;Femmine;182
2002;Ireland;Europa;Maschi;150
2002;Iceland;Europa;Femmine;10
2002;Iceland;Europa;Maschi;7
2002;Israel;Europa;Femmine;409
2002;Israel;Europa;Maschi;509
2002;Jugoslavia (Serbia-Montenegro);Europa;Femmine;863
2002;Jugoslavia (Serbia-Montenegro);Europa;Maschi;935
2002;Kazakistan;Asia;Femmine;14
2002;Kazakistan;Asia;Maschi;3
2002;Kenya;Africa;Femmine;38
2002;Kenya;Africa;Maschi;42
2002;Kuwait;Asia;Femmine;1
2002;Kuwait;Asia;Maschi;4
2002;Latvia;Europa;Femmine;20
2002;Latvia;Europa;Maschi;2
2002;Lebanon;Asia;Femmine;110
2002;Lebanon;Asia;Maschi;236
2002;Liberia;Africa;Femmine;5
2002;Liberia;Africa;Maschi;4
2002;Libya;Africa;Femmine;42
2002;Libya;Africa;Maschi;50
2002;Liechtenstein;Europa;Femmine;1
2002;Lithuania;Europa;Femmine;15
2002;Luxembourg;Europa;Femmine;6
2002;Luxembourg;Europa;Maschi;12
2002;Macedonia, ex Rep. Jugoslava;Europa;Femmine;45
2002;Macedonia, ex Rep. Jugoslava;Europa;Maschi;72
2002;Madagascar;Africa;Femmine;15
2002;Madagascar;Africa;Maschi;1
2002;Malaysia;Asia;Femmine;20
2002;Malaysia;Asia;Maschi;18
2002;Mali;Africa;Femmine;15
2002;Mali;Africa;Maschi;13
2002;Malta;Europa;Femmine;9
2002;Malta;Europa;Maschi;13
2002;Morocco;Africa;Femmine;1781
2002;Morocco;Africa;Maschi;4167
2002;Mauritania;Africa;Femmine;1
2002;Mauritania;Africa;Maschi;5
2002;Mauritius;Africa;Femmine;613
2002;Mauritius;Africa;Maschi;560
2002;Mexico;Centro America;Femmine;128
2002;Mexico;Centro America;Maschi;68
2002;Moldova;Europa;Femmine;115
2002;Moldova;Europa;Maschi;30
2002;Monaco;Europa;Femmine;1
2002;Mongolia;Asia;Femmine;5
2002;Mongolia;Asia;Maschi;2
2002;Mozambique;Africa;Femmine;7
2002;Mozambique;Africa;Maschi;5
2002;Myanmar (ex Birmania);Asia;Femmine;7
2002;Myanmar (ex Birmania);Asia;Maschi;1
2002;Nepal;Asia;Femmine;5
2002;Nepal;Asia;Maschi;19
2002;Nicaragua;Centro America;Femmine;14
2002;Nicaragua;Centro America;Maschi;3
2002;Niger;Africa;Femmine;3
2002;Nigeria;Africa;Femmine;304
2002;Nigeria;Africa;Maschi;117
2002;Norway;Europa;Femmine;53
2002;Norway;Europa;Maschi;32
2002;New Zealand;Oceania;Femmine;15
2002;New Zealand;Oceania;Maschi;10
2002;Netherlands;Europa;Femmine;279
2002;Netherlands;Europa;Maschi;277
2002;Pakistan;Asia;Femmine;160
2002;Pakistan;Asia;Maschi;752
2002;Panama;Centro America;Femmine;32
2002;Panama;Centro America;Maschi;9
2002;Paraguay;Sud America;Femmine;21
2002;Paraguay;Sud America;Maschi;9
2002;Peru;Sud America;Femmine;5828
2002;Peru;Sud America;Maschi;3553
2002;Poland;Europa;Femmine;378
2002;Poland;Europa;Maschi;117
2002;Portugal;Europa;Femmine;278
2002;Portugal;Europa;Maschi;176
2002;United Kingdom;Europa;Femmine;1556
2002;United Kingdom;Europa;Maschi;1537
2002;Romania;Europa;Femmine;1199
2002;Romania;Europa;Maschi;1294
2002;Rwanda;Africa;Femmine;14
2002;Rwanda;Africa;Maschi;13
2002;Russia;Europa;Femmine;522
2002;Russia;Europa;Maschi;148
2002;San Marino;Europa;Femmine;29
2002;San Marino;Europa;Maschi;20
2002;Sao Tomè e Principe;Centro America;Femmine;1
2002;Senegal;Africa;Femmine;100
2002;Senegal;Africa;Maschi;1866
2002;Seychelles;Africa;Femmine;77
2002;Seychelles;Africa;Maschi;27
2002;Sierra Leone;Africa;Femmine;18
2002;Sierra Leone;Africa;Maschi;28
2002;Singapore;Asia;Femmine;7
2002;Singapore;Asia;Maschi;8
2002;Syria;Asia;Femmine;76
2002;Syria;Asia;Maschi;176
2002;Slovakia;Europa;Femmine;52
2002;Slovakia;Europa;Maschi;7
2002;Slovenia;Europa;Femmine;12
2002;Slovenia;Europa;Maschi;14
2002;Somalia;Africa;Femmine;749
2002;Somalia;Africa;Maschi;448
2002;Spain;Europa;Femmine;1170
2002;Spain;Europa;Maschi;602
2002;Sri Lanka;Asia;Femmine;3286
2002;Sri Lanka;Asia;Maschi;4574
2002;United States of America;Nord America;Femmine;994
2002;United States of America;Nord America;Maschi;883
2002;South Africa;Africa;Femmine;21
2002;South Africa;Africa;Maschi;24
2002;Sudan;Africa;Femmine;13
2002;Sudan;Africa;Maschi;47
2002;Suriname;Sud America;Maschi;1
2002;Sweden;Europa;Femmine;201
2002;Sweden;Europa;Maschi;123
2002;Switzerland;Europa;Femmine;646
2002;Switzerland;Europa;Maschi;738
2002;Tajikistan;Asia;Femmine;1
2002;Tajikistan;Asia;Maschi;4
2002;Taiwan (ex Formosa);Asia;Femmine;80
2002;Taiwan (ex Formosa);Asia;Maschi;46
2002;Tanzania;Africa;Femmine;6
2002;Tanzania;Africa;Maschi;7
2002;State of Palestine;Asia;Femmine;1
2002;State of Palestine;Asia;Maschi;2
2002;Thailandia;Asia;Femmine;81
2002;Thailandia;Asia;Maschi;12
2002;Togo;Centro America;Femmine;17
2002;Togo;Centro America;Maschi;19
2002;Trinidad and Tobago;Centro America;Femmine;8
2002;Trinidad and Tobago;Centro America;Maschi;6
2002;Tunisia;Africa;Femmine;310
2002;Tunisia;Africa;Maschi;1083
2002;Turkey;Asia;Femmine;456
2002;Turkey;Asia;Maschi;640
2002;Turkmenistan;Asia;Maschi;1
2002;Ukraine;Europa;Femmine;230
2002;Ukraine;Europa;Maschi;79
2002;Uganda;Africa;Femmine;4
2002;Uganda;Africa;Maschi;5
2002;Hungary;Europa;Femmine;130
2002;Hungary;Europa;Maschi;54
2002;Uruguay;Sud America;Femmine;163
2002;Uruguay;Sud America;Maschi;89
2002;Uzbekistan;Asia;Femmine;8
2002;Uzbekistan;Asia;Maschi;1
2002;Venezuela;Sud America;Femmine;150
2002;Venezuela;Sud America;Maschi;78
2002;Vietnam;Asia;Femmine;9
2002;Vietnam;Asia;Maschi;14
2002;Yemen;Asia;Femmine;3
2002;Yemen;Asia;Maschi;4
2002;Zambia;Africa;Femmine;1
2002;Zambia;Africa;Maschi;1
2002;Zimbabwe (ex Rhodesia);Africa;Femmine;2
2003;Afghanistan;Asia;Maschi;3
2003;Albania;Europa;Femmine;1286
2003;Albania;Europa;Maschi;1575
2003;Algeria;Africa;Femmine;92
2003;Algeria;Africa;Maschi;286
2003;Angola;Africa;Femmine;23
2003;Angola;Africa;Maschi;30
2003;Apolide;None;Femmine;2
2003;Apolide;None;Maschi;9
2003;Saudi Arabia;Asia;Maschi;1
2003;Argentina;Sud America;Femmine;221
2003;Argentina;Sud America;Maschi;197
2003;Armenia;Asia;Femmine;6
2003;Armenia;Asia;Maschi;6
2003;Australia;Oceania;Femmine;52
2003;Australia;Oceania;Maschi;28
2003;Austria;Europa;Femmine;211
2003;Austria;Europa;Maschi;113
2003;Azerbaijan;Europa;Femmine;9
2003;Azerbaijan;Europa;Maschi;7
2003;Bangladesh;Asia;Femmine;291
2003;Bangladesh;Asia;Maschi;997
2003;Barbados;Centro America;Maschi;1
2003;Belgium;Europa;Femmine;129
2003;Belgium;Europa;Maschi;101
2003;Benin (ex Dahomey);Africa;Femmine;4
2003;Benin (ex Dahomey);Africa;Maschi;6
2003;Belarus;Europa;Femmine;17
2003;Belarus;Europa;Maschi;5
2003;Bolivia;Sud America;Femmine;69
2003;Bolivia;Sud America;Maschi;43
2003;Bosnia and Herzegovina;Europa;Femmine;82
2003;Bosnia and Herzegovina;Europa;Maschi;78
2003;Brazil;Sud America;Femmine;977
2003;Brazil;Sud America;Maschi;553
2003;Bulgaria;Europa;Femmine;280
2003;Bulgaria;Europa;Maschi;279
2003;Burkina Faso (ex Alto Volta);Africa;Femmine;15
2003;Burkina Faso (ex Alto Volta);Africa;Maschi;18
2003;Burundi;Africa;Femmine;10
2003;Burundi;Africa;Maschi;5
2003;Cameroon;Africa;Femmine;51
2003;Cameroon;Africa;Maschi;42
2003;Canada;Nord America;Femmine;66
2003;Canada;Nord America;Maschi;61
2003;Cape Verde;Africa;Femmine;112
2003;Cape Verde;Africa;Maschi;33
2003;Czech Republic;Europa;Femmine;85
2003;Czech Republic;Europa;Maschi;23
2003;Central African Republic.;Africa;Femmine;1
2003;Central African Republic.;Africa;Maschi;1
2003;Chad;Africa;Maschi;3
2003;Chile;Sud America;Femmine;125
2003;Chile;Sud America;Maschi;84
2003;China;Asia;Femmine;4466
2003;China;Asia;Maschi;4835
2003;Cyprus;Europa;Femmine;4
2003;Cyprus;Europa;Maschi;5
2003;Colombia;Sud America;Femmine;361
2003;Colombia;Sud America;Maschi;167
2003;Congo;Africa;Femmine;37
2003;Congo;Africa;Maschi;38
2003;Congo Rep. Dem (ex Zaire);Africa;Femmine;28
2003;Congo Rep. Dem (ex Zaire);Africa;Maschi;25
2003;South Korea;Asia;Femmine;230
2003;South Korea;Asia;Maschi;145
2003;Ivory Coast;Africa;Femmine;87
2003;Ivory Coast;Africa;Maschi;102
2003;Costa Rica;Centro America;Femmine;6
2003;Costa Rica;Centro America;Maschi;2
2003;Croatia;Europa;Femmine;219
2003;Croatia;Europa;Maschi;131
2003;Cuba;Centro America;Femmine;245
2003;Cuba;Centro America;Maschi;90
2003;Denmark;Europa;Femmine;70
2003;Denmark;Europa;Maschi;34
2003;Dominica;Centro America;Femmine;7
2003;Dominica;Centro America;Maschi;1
2003;Dominicana, Rep.;Centro America;Femmine;448
2003;Dominicana, Rep.;Centro America;Maschi;201
2003;Ecuador;Sud America;Femmine;2654
2003;Ecuador;Sud America;Maschi;1509
2003;Egypt;Africa;Femmine;3636
2003;Egypt;Africa;Maschi;9384
2003;El Salvador;Centro America;Femmine;1131
2003;El Salvador;Centro America;Maschi;665
2003;Eritrea;Africa;Femmine;1133
2003;Eritrea;Africa;Maschi;367
2003;Estonia;Europa;Femmine;12
2003;Ethiopia;Africa;Femmine;368
2003;Ethiopia;Africa;Maschi;176
2003;Philippines;Asia;Femmine;11377
2003;Philippines;Asia;Maschi;8348
2003;Finland;Europa;Femmine;77
2003;Finland;Europa;Maschi;16
2003;France;Europa;Femmine;1414
2003;France;Europa;Maschi;1104
2003;Gabon;Africa;Maschi;1
2003;Gambia;Africa;Femmine;3
2003;Gambia;Africa;Maschi;59
2003;Georgia;Europa;Femmine;12
2003;Georgia;Europa;Maschi;5
2003;Germany;Europa;Femmine;913
2003;Germany;Europa;Maschi;698
2003;Ghana;Africa;Femmine;37
2003;Ghana;Africa;Maschi;69
2003;Jamaica;Centro America;Femmine;7
2003;Jamaica;Centro America;Maschi;2
2003;Japan;Asia;Femmine;858
2003;Japan;Asia;Maschi;649
2003;Jordan;Asia;Femmine;38
2003;Jordan;Asia;Maschi;113
2003;Greece;Europa;Femmine;186
2003;Greece;Europa;Maschi;193
2003;Guatemala;Centro America;Femmine;12
2003;Guatemala;Centro America;Maschi;9
2003;Guinea;Africa;Femmine;16
2003;Guinea;Africa;Maschi;38
2003;Guinea Bissau;Africa;Maschi;5
2003;Haiti;Centro America;Femmine;4
2003;Haiti;Centro America;Maschi;4
2003;Honduras;Centro America;Femmine;5
2003;Honduras;Centro America;Maschi;2
2003;India;Asia;Femmine;180
2003;India;Asia;Maschi;240
2003;Indonesia;Asia;Femmine;43
2003;Indonesia;Asia;Maschi;32
2003;Iran;Asia;Femmine;183
2003;Iran;Asia;Maschi;231
2003;Iraq;Asia;Femmine;7
2003;Iraq;Asia;Maschi;21
2003;Ireland;Europa;Femmine;89
2003;Ireland;Europa;Maschi;62
2003;Iceland;Europa;Femmine;10
2003;Iceland;Europa;Maschi;5
2003;Israel;Europa;Femmine;162
2003;Israel;Europa;Maschi;213
2003;Jugoslavia (Serbia-Montenegro);Europa;Femmine;509
2003;Jugoslavia (Serbia-Montenegro);Europa;Maschi;477
2003;Kazakistan;Asia;Femmine;11
2003;Kazakistan;Asia;Maschi;3
2003;Kenya;Africa;Femmine;32
2003;Kenya;Africa;Maschi;31
2003;Kuwait;Asia;Femmine;1
2003;Kuwait;Asia;Maschi;2
2003;Latvia;Europa;Femmine;20
2003;Latvia;Europa;Maschi;3
2003;Lebanon;Asia;Femmine;72
2003;Lebanon;Asia;Maschi;123
2003;Liberia;Africa;Femmine;4
2003;Liberia;Africa;Maschi;3
2003;Libya;Africa;Femmine;16
2003;Libya;Africa;Maschi;21
2003;Liechtenstein;Europa;Femmine;1
2003;Lithuania;Europa;Femmine;21
2003;Lithuania;Europa;Maschi;1
2003;Luxembourg;Europa;Femmine;3
2003;Luxembourg;Europa;Maschi;8
2003;Macedonia, ex Rep. Jugoslava;Europa;Femmine;45
2003;Macedonia, ex Rep. Jugoslava;Europa;Maschi;48
2003;Madagascar;Africa;Femmine;12
2003;Malaysia;Asia;Femmine;12
2003;Malaysia;Asia;Maschi;9
2003;Mali;Africa;Femmine;17
2003;Mali;Africa;Maschi;10
2003;Malta;Europa;Femmine;8
2003;Malta;Europa;Maschi;10
2003;Morocco;Africa;Femmine;1655
2003;Morocco;Africa;Maschi;2859
2003;Mauritania;Africa;Femmine;1
2003;Mauritania;Africa;Maschi;3
2003;Mauritius;Africa;Femmine;590
2003;Mauritius;Africa;Maschi;532
2003;Mexico;Centro America;Femmine;82
2003;Mexico;Centro America;Maschi;39
2003;Moldova;Europa;Femmine;197
2003;Moldova;Europa;Maschi;58
2003;Mongolia;Asia;Femmine;3
2003;Mongolia;Asia;Maschi;1
2003;Mozambique;Africa;Femmine;4
2003;Mozambique;Africa;Maschi;1
2003;Myanmar (ex Birmania);Asia;Femmine;6
2003;Nepal;Asia;Femmine;6
2003;Nepal;Asia;Maschi;16
2003;Nicaragua;Centro America;Femmine;10
2003;Nicaragua;Centro America;Maschi;3
2003;Niger;Africa;Femmine;3
2003;Nigeria;Africa;Femmine;230
2003;Nigeria;Africa;Maschi;85
2003;Norway;Europa;Femmine;28
2003;Norway;Europa;Maschi;25
2003;New Zealand;Oceania;Femmine;10
2003;New Zealand;Oceania;Maschi;7
2003;Netherlands;Europa;Femmine;173
2003;Netherlands;Europa;Maschi;159
2003;Pakistan;Asia;Femmine;149
2003;Pakistan;Asia;Maschi;486
2003;Panama;Centro America;Femmine;14
2003;Panama;Centro America;Maschi;8
2003;Paraguay;Sud America;Femmine;15
2003;Paraguay;Sud America;Maschi;7
2003;Peru;Sud America;Femmine;5637
2003;Peru;Sud America;Maschi;3414
2003;Poland;Europa;Femmine;316
2003;Poland;Europa;Maschi;62
2003;Portugal;Europa;Femmine;177
2003;Portugal;Europa;Maschi;101
2003;United Kingdom;Europa;Femmine;758
2003;United Kingdom;Europa;Maschi;742
2003;Romania;Europa;Femmine;1363
2003;Romania;Europa;Maschi;1264
2003;Rwanda;Africa;Femmine;4
2003;Rwanda;Africa;Maschi;4
2003;Russia;Europa;Femmine;471
2003;Russia;Europa;Maschi;109
2003;San Marino;Europa;Femmine;27
2003;San Marino;Europa;Maschi;20
2003;Sao Tomè e Principe;Centro America;Femmine;1
2003;Senegal;Africa;Femmine;80
2003;Senegal;Africa;Maschi;1230
2003;Seychelles;Africa;Femmine;47
2003;Seychelles;Africa;Maschi;22
2003;Sierra Leone;Africa;Femmine;13
2003;Sierra Leone;Africa;Maschi;20
2003;Singapore;Asia;Femmine;5
2003;Singapore;Asia;Maschi;7
2003;Syria;Asia;Femmine;70
2003;Syria;Asia;Maschi;126
2003;Slovakia;Europa;Femmine;59
2003;Slovakia;Europa;Maschi;7
2003;Slovenia;Europa;Femmine;10
2003;Slovenia;Europa;Maschi;9
2003;Somalia;Africa;Femmine;271
